original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
175	ENCFF983FMY-	rna	-	174	0.3		384	sum_sqrt	RNA:GM12878 nuclear fraction
176	ENCFF425GMM+	rna	+	177	0.3		384	sum_sqrt	RNA:HeLa-S3 cytosolic fraction
177	ENCFF425GMM-	rna	-	176	0.3		384	sum_sqrt	RNA:HeLa-S3 cytosolic fraction
178	ENCFF515VVS+	rna	+	179	0.3		384	sum_sqrt	RNA:HeLa-S3 nuclear fraction
179	ENCFF515VVS-	rna	-	178	0.3		384	sum_sqrt	RNA:HeLa-S3 nuclear fraction
180	ENCFF708PAF+	rna	+	181	0.3		384	sum_sqrt	RNA:HeLa-S3
181	ENCFF708PAF-	rna	-	180	0.3		384	sum_sqrt	RNA:HeLa-S3
182	ENCFF669RVI+	rna	+	183	0.3		384	sum_sqrt	RNA:K562 nuclear fraction
183	ENCFF669RVI-	rna	-	182	0.3		384	sum_sqrt	RNA:K562 nuclear fraction
184	ENCFF795XIC+	rna	+	185	0.3		384	sum_sqrt	RNA:MCF-7
185	ENCFF795XIC-	rna	-	184	0.3		384	sum_sqrt	RNA:MCF-7
186	ENCFF124AUH+	rna	+	187	0.3		384	sum_sqrt	RNA:K562 chromatin fraction
187	ENCFF124AUH-	rna	-	186	0.3		384	sum_sqrt	RNA:K562 chromatin fraction
188	ENCFF886LMB+	rna	+	189	0.3		384	sum_sqrt	RNA:K562 nucleolus fraction
189	ENCFF886LMB-	rna	-	188	0.3		384	sum_sqrt	RNA:K562 nucleolus fraction
190	ENCFF246QLC+	rna	+	191	0.3		384	sum_sqrt	RNA:K562 nucleoplasmic fraction
191	ENCFF246QLC-	rna	-	190	0.3		384	sum_sqrt	RNA:K562 nucleoplasmic fraction
192	ENCFF087WJT+	rna	+	193	0.3		384	sum_sqrt	RNA:IMR-90
193	ENCFF087WJT-	rna	-	192	0.3		384	sum_sqrt	RNA:IMR-90
194	ENCFF717ESE+	rna	+	195	0.3		384	sum_sqrt	RNA:A549 cytosolic fraction
195	ENCFF717ESE-	rna	-	194	0.3		384	sum_sqrt	RNA:A549 cytosolic fraction
196	ENCFF771QOV+	rna	+	197	0.3		384	sum_sqrt	RNA:A549 nuclear fraction
197	ENCFF771QOV-	rna	-	196	0.3		384	sum_sqrt	RNA:A549 nuclear fraction
198	ENCFF096YGQ+	rna	+	199	0.3		384	sum_sqrt	RNA:IMR-90 cytosolic fraction
199	ENCFF096YGQ-	rna	-	198	0.3		384	sum_sqrt	RNA:IMR-90 cytosolic fraction
200	ENCFF229AJQ+	rna	+	201	0.3		384	sum_sqrt	RNA:MCF-7 nuclear fraction
201	ENCFF229AJQ-	rna	-	200	0.3		384	sum_sqrt	RNA:MCF-7 nuclear fraction
202	ENCFF236YOT+	rna	+	203	0.3		384	sum_sqrt	RNA:IMR-90 nuclear fraction
203	ENCFF236YOT-	rna	-	202	0.3		384	sum_sqrt	RNA:IMR-90 nuclear fraction
204	ENCFF705NPF+	rna	+	205	0.3		384	sum_sqrt	RNA:IMR-90
205	ENCFF705NPF-	rna	-	204	0.3		384	sum_sqrt	RNA:IMR-90
206	ENCFF031HEW+	rna	+	207	0.3		384	sum_sqrt	RNA:SK-N-SH cytosolic fraction
207	ENCFF031HEW-	rna	-	206	0.3		384	sum_sqrt	RNA:SK-N-SH cytosolic fraction
208	ENCFF256CAM+	rna	+	209	0.3		384	sum_sqrt	RNA:SK-N-SH nuclear fraction
209	ENCFF256CAM-	rna	-	208	0.3		384	sum_sqrt	RNA:SK-N-SH nuclear fraction
210	ENCFF601EJS+	rna	+	211	0.3		384	sum_sqrt	RNA:SK-N-SH
211	ENCFF601EJS-	rna	-	210	0.3		384	sum_sqrt	RNA:SK-N-SH
212	ENCFF297JKU+	rna	+	213	0.3		384	sum_sqrt	RNA:MCF-7 cytosolic fraction
213	ENCFF297JKU-	rna	-	212	0.3		384	sum_sqrt	RNA:MCF-7 cytosolic fraction
214	ENCFF252DFZ+	rna	+	215	0.3		384	sum_sqrt	RNA:B cell female adult (27 years) and female adult (43 years)
215	ENCFF252DFZ-	rna	-	214	0.3		384	sum_sqrt	RNA:B cell female adult (27 years) and female adult (43 years)
216	ENCFF779FMR+	rna	+	217	0.3		384	sum_sqrt	RNA:placental pericyte female newborn and male newborn
217	ENCFF779FMR-	rna	-	216	0.3		384	sum_sqrt	RNA:placental pericyte female newborn and male newborn
218	ENCFF653TAB+	rna	+	219	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)
219	ENCFF653TAB-	rna	-	218	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)
220	ENCFF841GMC+	rna	+	221	0.3		384	sum_sqrt	RNA:hematopoietic multipotent progenitor cell
221	ENCFF841GMC-	rna	-	220	0.3		384	sum_sqrt	RNA:hematopoietic multipotent progenitor cell
222	ENCFF798NEI+	rna	+	223	0.3		384	sum_sqrt	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)
223	ENCFF798NEI-	rna	-	222	0.3		384	sum_sqrt	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)
224	ENCFF023YXV+	rna	+	225	0.3		384	sum_sqrt	RNA:CD14-positive monocyte female
225	ENCFF023YXV-	rna	-	224	0.3		384	sum_sqrt	RNA:CD14-positive monocyte female
226	ENCFF359MTP+	rna	+	227	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)
227	ENCFF359MTP-	rna	-	226	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)
228	ENCFF314QIG+	rna	+	229	0.3		384	sum_sqrt	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)
229	ENCFF314QIG-	rna	-	228	0.3		384	sum_sqrt	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)
230	ENCFF953CRN+	rna	+	231	0.3		384	sum_sqrt	RNA:osteoblast female adult (56 years) and male adult (62 years)
231	ENCFF953CRN-	rna	-	230	0.3		384	sum_sqrt	RNA:osteoblast female adult (56 years) and male adult (62 years)
232	ENCFF143TXA+	rna	+	233	0.3		384	sum_sqrt	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)
233	ENCFF143TXA-	rna	-	232	0.3		384	sum_sqrt	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)
234	ENCFF343FWG+	rna	+	235	0.3		384	sum_sqrt	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)
235	ENCFF343FWG-	rna	-	234	0.3		384	sum_sqrt	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)
236	ENCFF804YRV+	rna	+	237	0.3		384	sum_sqrt	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)
237	ENCFF804YRV-	rna	-	236	0.3		384	sum_sqrt	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)
238	ENCFF256ZZS+	rna	+	239	0.3		384	sum_sqrt	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)
239	ENCFF256ZZS-	rna	-	238	0.3		384	sum_sqrt	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)
240	ENCFF805HMR+	rna	+	241	0.3		384	sum_sqrt	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)
241	ENCFF805HMR-	rna	-	240	0.3		384	sum_sqrt	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)
242	ENCFF649CUP+	rna	+	243	0.3		384	sum_sqrt	RNA:fibroblast of villous mesenchyme female newborn and male newborn
243	ENCFF649CUP-	rna	-	242	0.3		384	sum_sqrt	RNA:fibroblast of villous mesenchyme female newborn and male newborn
244	ENCFF233TOO+	rna	+	245	0.3		384	sum_sqrt	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)
245	ENCFF233TOO-	rna	-	244	0.3		384	sum_sqrt	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)
246	ENCFF096YBH+	rna	+	247	0.3		384	sum_sqrt	RNA:mammary epithelial cell female adult (23 years)
247	ENCFF096YBH-	rna	-	246	0.3		384	sum_sqrt	RNA:mammary epithelial cell female adult (23 years)
248	ENCFF492ICA+	rna	+	249	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn
249	ENCFF492ICA-	rna	-	248	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn
250	ENCFF591NKN+	rna	+	251	0.3		384	sum_sqrt	RNA:placental epithelial cell female newborn and male newborn
251	ENCFF591NKN-	rna	-	250	0.3		384	sum_sqrt	RNA:placental epithelial cell female newborn and male newborn
252	ENCFF723WDG+	rna	+	253	0.3		384	sum_sqrt	RNA:melanocyte of skin male child (1 year) and male child (3 years)
253	ENCFF723WDG-	rna	-	252	0.3		384	sum_sqrt	RNA:melanocyte of skin male child (1 year) and male child (3 years)
254	ENCFF230ZSG+	rna	+	255	0.3		384	sum_sqrt	RNA:melanocyte of skin female adult (52 years) and male adult (55 years)
255	ENCFF230ZSG-	rna	-	254	0.3		384	sum_sqrt	RNA:melanocyte of skin female adult (52 years) and male adult (55 years)
256	ENCFF151XTV+	rna	+	257	0.3		384	sum_sqrt	RNA:mononuclear cell female adult (52 years)
257	ENCFF151XTV-	rna	-	256	0.3		384	sum_sqrt	RNA:mononuclear cell female adult (52 years)
258	ENCFF853JVS+	rna	+	259	0.3		384	sum_sqrt	RNA:GM12878 nucleolus fraction
259	ENCFF853JVS-	rna	-	258	0.3		384	sum_sqrt	RNA:GM12878 nucleolus fraction
260	ENCFF982YRZ	rna	.	260	0.3		384	sum_sqrt	RNA:K562 treated with Interferon gamma for 6 hours
261	ENCFF594PZM	rna	.	261	0.3		384	sum_sqrt	RNA:K562 treated with Interferon gamma for 30 minutes
262	ENCFF722OTS	rna	.	262	0.3		384	sum_sqrt	RNA:K562 treated with interferon alpha for 6 hours
263	ENCFF311UQI	rna	.	263	0.3		384	sum_sqrt	RNA:K562 treated with interferon alpha for 30 minutes
264	ENCFF987SCM	rna	.	264	0.3		384	sum_sqrt	RNA:GM12891
265	ENCFF659BXA	rna	.	265	0.3		384	sum_sqrt	RNA:GM12892
266	ENCFF069PST	rna	.	266	0.3		384	sum_sqrt	RNA:HCT116
267	ENCFF106FBY	rna	.	267	0.3		384	sum_sqrt	RNA:skeletal muscle myoblast
268	ENCFF543YFY	rna	.	268	0.3		384	sum_sqrt	RNA:myocyte originated from LHCN-M2
269	ENCFF905ISC	rna	.	269	0.3		384	sum_sqrt	RNA:LHCN-M2
270	ENCFF808PHI	rna	.	270	0.3		384	sum_sqrt	RNA:MCF-7
271	ENCFF036JNR	rna	.	271	0.3		384	sum_sqrt	RNA:fibroblast of lung
272	ENCFF684NXV	rna	.	272	0.3		384	sum_sqrt	RNA:GM12878
273	ENCFF860AKE	rna	.	273	0.3		384	sum_sqrt	RNA:K562
274	ENCFF687EZU	rna	.	274	0.3		384	sum_sqrt	RNA:H1
275	ENCFF587FSZ	rna	.	275	0.3		384	sum_sqrt	RNA:HeLa-S3
276	ENCFF995HXY	rna	.	276	0.3		384	sum_sqrt	RNA:HepG2
277	ENCFF618GYZ	rna	.	277	0.3		384	sum_sqrt	RNA:endothelial cell of umbilical vein newborn
278	ENCFF609GRY	rna	.	278	0.3		384	sum_sqrt	RNA:keratinocyte female
279	ENCFF155OWV+	rna	+	280	0.3		384	sum_sqrt	RNA:OCI-LY7
280	ENCFF155OWV-	rna	-	279	0.3		384	sum_sqrt	RNA:OCI-LY7
281	ENCFF227YIR+	rna	+	282	0.3		384	sum_sqrt	RNA:pancreas tissue female adult (30 years)
282	ENCFF227YIR-	rna	-	281	0.3		384	sum_sqrt	RNA:pancreas tissue female adult (30 years)
283	ENCFF775NPV+	rna	+	284	0.3		384	sum_sqrt	RNA:endodermal cell originated from HUES64
284	ENCFF775NPV-	rna	-	283	0.3		384	sum_sqrt	RNA:endodermal cell originated from HUES64
285	ENCFF357VZF+	rna	+	286	0.3		384	sum_sqrt	RNA:adrenal gland tissue female adult (47 years)
286	ENCFF357VZF-	rna	-	285	0.3		384	sum_sqrt	RNA:adrenal gland tissue female adult (47 years)
287	ENCFF496WON	rna	.	287	0.3		384	sum_sqrt	RNA:K562 treated with 100 nM GSK J4 for 4 hours
288	ENCFF028ZKC	rna	.	288	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell
289	ENCFF719AYC	rna	.	289	0.3		384	sum_sqrt	RNA:left renal cortex interstitium tissue male embryo (105 days)
290	ENCFF952CKD+	rna	+	291	0.3		384	sum_sqrt	RNA:Right ventricle myocardium inferior tissue male adult (60 years)
291	ENCFF952CKD-	rna	-	290	0.3		384	sum_sqrt	RNA:Right ventricle myocardium inferior tissue male adult (60 years)
292	ENCFF233HJC+	rna	+	293	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
293	ENCFF233HJC-	rna	-	292	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
294	ENCFF626VIR+	rna	+	295	0.3		384	sum_sqrt	RNA:HepG2 insoluble cytoplasmic fraction
295	ENCFF626VIR-	rna	-	294	0.3		384	sum_sqrt	RNA:HepG2 insoluble cytoplasmic fraction
296	ENCFF401YXF+	rna	+	297	0.3		384	sum_sqrt	RNA:mammary epithelial cell female
297	ENCFF401YXF-	rna	-	296	0.3		384	sum_sqrt	RNA:mammary epithelial cell female
298	ENCFF354WKE	rna	.	298	0.3		384	sum_sqrt	RNA:fibroblast of skin of scalp male embryo (97 days)
299	ENCFF044XSJ	rna	.	299	0.3		384	sum_sqrt	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
300	ENCFF796PND+	rna	+	301	0.3		384	sum_sqrt	RNA:thyroid gland tissue male adult (54 years)
301	ENCFF796PND-	rna	-	300	0.3		384	sum_sqrt	RNA:thyroid gland tissue male adult (54 years)
302	ENCFF408WKS	rna	.	302	0.3		384	sum_sqrt	RNA:muscle of back tissue female embryo (115 days)
303	ENCFF123MLK	rna	.	303	0.3		384	sum_sqrt	RNA:left renal pelvis tissue male embryo (105 days)
304	ENCFF182JIC+	rna	+	305	0.3		384	sum_sqrt	RNA:testis tissue male adult (37 years)
305	ENCFF182JIC-	rna	-	304	0.3		384	sum_sqrt	RNA:testis tissue male adult (37 years)
306	ENCFF579IBH+	rna	+	307	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
307	ENCFF579IBH-	rna	-	306	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
308	ENCFF487XUM+	rna	+	309	0.3		384	sum_sqrt	RNA:gastroesophageal sphincter tissue female adult (51 years)
309	ENCFF487XUM-	rna	-	308	0.3		384	sum_sqrt	RNA:gastroesophageal sphincter tissue female adult (51 years)
310	ENCFF475JUK+	rna	+	311	0.3		384	sum_sqrt	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)
311	ENCFF475JUK-	rna	-	310	0.3		384	sum_sqrt	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)
312	ENCFF438BUG	rna	.	312	0.3		384	sum_sqrt	RNA:with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell
313	ENCFF933QBC+	rna	+	314	0.3		384	sum_sqrt	RNA:K562 membrane fraction
314	ENCFF933QBC-	rna	-	313	0.3		384	sum_sqrt	RNA:K562 membrane fraction
315	ENCFF008CRB+	rna	+	316	0.8734908657664815		384	sum_sqrt	RNA:small intestine tissue female adult (30 years)
316	ENCFF008CRB-	rna	-	315	0.8734908657664815		384	sum_sqrt	RNA:small intestine tissue female adult (30 years)
317	ENCFF384MPW	rna	.	317	0.3		384	sum_sqrt	RNA:with multiple sclerosis; immature natural killer cell
318	ENCFF444LLL+	rna	+	319	0.3		384	sum_sqrt	RNA:K562 nuclear fraction
319	ENCFF444LLL-	rna	-	318	0.3		384	sum_sqrt	RNA:K562 nuclear fraction
320	ENCFF411VWO+	rna	+	321	0.3		384	sum_sqrt	RNA:ovary tissue female adult (51 years)
321	ENCFF411VWO-	rna	-	320	0.3		384	sum_sqrt	RNA:ovary tissue female adult (51 years)
322	ENCFF392VPC	rna	.	322	0.3		384	sum_sqrt	RNA:with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell
323	ENCFF674RUW+	rna	+	324	0.3		384	sum_sqrt	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
324	ENCFF674RUW-	rna	-	323	0.3		384	sum_sqrt	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
325	ENCFF636VGI+	rna	+	326	0.3		384	sum_sqrt	RNA:H1
326	ENCFF636VGI-	rna	-	325	0.3		384	sum_sqrt	RNA:H1
327	ENCFF789CEJ	rna	.	327	0.3		384	sum_sqrt	RNA:right lung tissue male embryo (105 days)
328	ENCFF905NZB+	rna	+	329	0.3		384	sum_sqrt	RNA:lung tissue female adult (47 years)
329	ENCFF905NZB-	rna	-	328	0.3		384	sum_sqrt	RNA:lung tissue female adult (47 years)
330	ENCFF096UCI+	rna	+	331	0.3		384	sum_sqrt	RNA:ovary tissue female adult (47 years)
331	ENCFF096UCI-	rna	-	330	0.3		384	sum_sqrt	RNA:ovary tissue female adult (47 years)
332	ENCFF639BWZ	rna	.	332	0.3		384	sum_sqrt	RNA:heart tissue male embryo (120 days)
333	ENCFF638TAY+	rna	+	334	0.3		384	sum_sqrt	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
334	ENCFF638TAY-	rna	-	333	0.3		384	sum_sqrt	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
335	ENCFF804UGI+	rna	+	336	0.3		384	sum_sqrt	RNA:chorionic villus tissue female embryo (40 weeks)
336	ENCFF804UGI-	rna	-	335	0.3		384	sum_sqrt	RNA:chorionic villus tissue female embryo (40 weeks)
337	ENCFF652ISB+	rna	+	338	0.3		384	sum_sqrt	RNA:smooth muscle cell originated from H9
338	ENCFF652ISB-	rna	-	337	0.3		384	sum_sqrt	RNA:smooth muscle cell originated from H9
339	ENCFF196HWN+	rna	+	340	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue male adult (71 years)
340	ENCFF196HWN-	rna	-	339	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue male adult (71 years)
341	ENCFF205IED	rna	.	341	0.3		384	sum_sqrt	RNA:K562 treated with 5 uM MB-3 for 12 hours
342	ENCFF856SMT+	rna	+	343	0.3		384	sum_sqrt	RNA:HepG2 nuclear fraction
343	ENCFF856SMT-	rna	-	342	0.3		384	sum_sqrt	RNA:HepG2 nuclear fraction
344	ENCFF035GJD+	rna	+	345	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
345	ENCFF035GJD-	rna	-	344	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
346	ENCFF381TII+	rna	+	347	0.3		384	sum_sqrt	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)
347	ENCFF381TII-	rna	-	346	0.3		384	sum_sqrt	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)
348	ENCFF994NAN+	rna	+	349	0.3		384	sum_sqrt	RNA:HepG2 nuclear fraction
349	ENCFF994NAN-	rna	-	348	0.3		384	sum_sqrt	RNA:HepG2 nuclear fraction
350	ENCFF127NDE	rna	.	350	0.3		384	sum_sqrt	RNA:K562 treated with 1% DMSO for 4 hours
351	ENCFF639UPM	rna	.	351	0.3		384	sum_sqrt	RNA:large intestine tissue male embryo (108 days)
352	ENCFF225USB+	rna	+	353	0.3		384	sum_sqrt	RNA:HT1080 nuclear fraction
353	ENCFF225USB-	rna	-	352	0.3		384	sum_sqrt	RNA:HT1080 nuclear fraction
354	ENCFF840VTO	rna	.	354	0.3		384	sum_sqrt	RNA:thymus tissue male embryo (127 days)
355	ENCFF656OUX+	rna	+	356	0.3		384	sum_sqrt	RNA:pancreas tissue female child (16 years)
356	ENCFF656OUX-	rna	-	355	0.3		384	sum_sqrt	RNA:pancreas tissue female child (16 years)
357	ENCFF432ENB+	rna	+	358	0.3		384	sum_sqrt	RNA:uterus tissue female adult (51 years)
358	ENCFF432ENB-	rna	-	357	0.3		384	sum_sqrt	RNA:uterus tissue female adult (51 years)
359	ENCFF906FBF+	rna	+	360	0.3		384	sum_sqrt	RNA:kidney tissue male adult (41 years)
360	ENCFF906FBF-	rna	-	359	0.3		384	sum_sqrt	RNA:kidney tissue male adult (41 years)
361	ENCFF480GYV+	rna	+	362	0.3		384	sum_sqrt	RNA:OCI-LY7
362	ENCFF480GYV-	rna	-	361	0.3		384	sum_sqrt	RNA:OCI-LY7
363	ENCFF432CYV	rna	.	363	0.3		384	sum_sqrt	RNA:right lung tissue female embryo (98 days)
364	ENCFF434LID+	rna	+	365	0.3		384	sum_sqrt	RNA:spleen tissue male adult (26 years)
365	ENCFF434LID-	rna	-	364	0.3		384	sum_sqrt	RNA:spleen tissue male adult (26 years)
366	ENCFF073NKN	rna	.	366	0.3		384	sum_sqrt	RNA:GM12878
367	ENCFF847OUD+	rna	+	368	0.3		384	sum_sqrt	RNA:omental fat pad tissue male adult (54 years)
368	ENCFF847OUD-	rna	-	367	0.3		384	sum_sqrt	RNA:omental fat pad tissue male adult (54 years)
369	ENCFF521SQI+	rna	+	370	0.3		384	sum_sqrt	RNA:liver tissue male adult (18 years)
370	ENCFF521SQI-	rna	-	369	0.3		384	sum_sqrt	RNA:liver tissue male adult (18 years)
371	ENCFF884CFC	rna	.	371	0.3		384	sum_sqrt	RNA:muscle of leg tissue male embryo (96 days)
372	ENCFF894JRG	rna	.	372	0.3		384	sum_sqrt	RNA:IgD-negative memory B cell
373	ENCFF865FLR	rna	.	373	0.3		384	sum_sqrt	RNA:with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell
374	ENCFF387UUZ+	rna	+	375	0.3		384	sum_sqrt	RNA:sigmoid colon tissue female adult (53 years)
375	ENCFF387UUZ-	rna	-	374	0.3		384	sum_sqrt	RNA:sigmoid colon tissue female adult (53 years)
376	ENCFF430LQC	rna	.	376	0.3		384	sum_sqrt	RNA:muscle of back tissue male embryo (96 days)
377	ENCFF863UAA+	rna	+	378	0.3		384	sum_sqrt	RNA:breast epithelium tissue male adult (37 years)
378	ENCFF863UAA-	rna	-	377	0.3		384	sum_sqrt	RNA:breast epithelium tissue male adult (37 years)
379	ENCFF942QIE+	rna	+	380	0.3		384	sum_sqrt	RNA:spleen tissue female adult (61 years)
380	ENCFF942QIE-	rna	-	379	0.3		384	sum_sqrt	RNA:spleen tissue female adult (61 years)
381	ENCFF656PZD	rna	.	381	0.3		384	sum_sqrt	RNA:muscle of leg tissue male embryo (127 days)
382	ENCFF071TXL+	rna	+	383	0.3		384	sum_sqrt	RNA:esophagus muscularis mucosa tissue female adult (53 years)
383	ENCFF071TXL-	rna	-	382	0.3		384	sum_sqrt	RNA:esophagus muscularis mucosa tissue female adult (53 years)
384	ENCFF710BHJ	rna	.	384	0.3		384	sum_sqrt	RNA:K562 treated with 1% DMSO for 24 hours
385	ENCFF689GBG	rna	.	385	0.3		384	sum_sqrt	RNA:K562 treated with 10 nM Chaetocin for 24 hours
386	ENCFF988EBT+	rna	+	387	0.3		384	sum_sqrt	RNA:esophagus tissue male adult (34 years)
387	ENCFF988EBT-	rna	-	386	0.3		384	sum_sqrt	RNA:esophagus tissue male adult (34 years)
388	ENCFF056NWD+	rna	+	389	0.3		384	sum_sqrt	RNA:placental basal plate tissue embryo (16 weeks)
389	ENCFF056NWD-	rna	-	388	0.3		384	sum_sqrt	RNA:placental basal plate tissue embryo (16 weeks)
390	ENCFF876APW	rna	.	390	0.3		384	sum_sqrt	RNA:K562 treated with 7.5 nM Vorinostat for 12 hours
391	ENCFF507FAA+	rna	+	392	0.3		384	sum_sqrt	RNA:spleen tissue male adult (54 years)
392	ENCFF507FAA-	rna	-	391	0.3		384	sum_sqrt	RNA:spleen tissue male adult (54 years)
393	ENCFF136YVC+	rna	+	394	0.3		384	sum_sqrt	RNA:suprapubic skin tissue male adult (54 years)
394	ENCFF136YVC-	rna	-	393	0.3		384	sum_sqrt	RNA:suprapubic skin tissue male adult (54 years)
395	ENCFF478XYM	rna	.	395	0.3		384	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell
396	ENCFF944XYT+	rna	+	397	0.3		384	sum_sqrt	RNA:K562
397	ENCFF944XYT-	rna	-	396	0.3		384	sum_sqrt	RNA:K562
398	ENCFF417PPZ+	rna	+	399	0.3		384	sum_sqrt	RNA:cardiac atrium fibroblast male child (2 years)
399	ENCFF417PPZ-	rna	-	398	0.3		384	sum_sqrt	RNA:cardiac atrium fibroblast male child (2 years)
400	ENCFF122XJD+	rna	+	401	0.3		384	sum_sqrt	RNA:activated T-cell male adult (42 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
401	ENCFF122XJD-	rna	-	400	0.3		384	sum_sqrt	RNA:activated T-cell male adult (42 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
402	ENCFF823LKJ+	rna	+	403	0.3		384	sum_sqrt	RNA:uterus tissue female adult (53 years)
403	ENCFF823LKJ-	rna	-	402	0.3		384	sum_sqrt	RNA:uterus tissue female adult (53 years)
404	ENCFF385SAC	rna	.	404	0.3		384	sum_sqrt	RNA:K562 treated with 7.5 nM Vorinostat for 4 hours
405	ENCFF132EEP	rna	.	405	0.3		384	sum_sqrt	RNA:K562 treated with 10 nM Chaetocin for 48 hours
406	ENCFF767MLU+	rna	+	407	0.3		384	sum_sqrt	RNA:epithelial cell of proximal tubule
407	ENCFF767MLU-	rna	-	406	0.3		384	sum_sqrt	RNA:epithelial cell of proximal tubule
408	ENCFF195SMK	rna	.	408	0.3		384	sum_sqrt	RNA:adrenal gland tissue female embryo (85 days)
409	ENCFF996KKA	rna	.	409	0.3		384	sum_sqrt	RNA:stomach tissue male embryo (127 days)
410	ENCFF642WCG	rna	.	410	0.3		384	sum_sqrt	RNA:K562 treated with 25 uM Galeterone for 24 hours
411	ENCFF669XAP	rna	.	411	0.3		384	sum_sqrt	RNA:left renal cortex interstitium tissue male embryo (105 days)
412	ENCFF962EZE+	rna	+	413	0.3		384	sum_sqrt	RNA:Panc1
413	ENCFF962EZE-	rna	-	412	0.3		384	sum_sqrt	RNA:Panc1
414	ENCFF310GNU+	rna	+	415	0.3		384	sum_sqrt	RNA:lung tissue female adult (30 years)
415	ENCFF310GNU-	rna	-	414	0.3		384	sum_sqrt	RNA:lung tissue female adult (30 years)
416	ENCFF849ELK+	rna	+	417	0.3		384	sum_sqrt	RNA:astrocyte
417	ENCFF849ELK-	rna	-	416	0.3		384	sum_sqrt	RNA:astrocyte
418	ENCFF568EVH+	rna	+	419	0.3		384	sum_sqrt	RNA:posterior vena cava tissue female adult (47 years)
419	ENCFF568EVH-	rna	-	418	0.3		384	sum_sqrt	RNA:posterior vena cava tissue female adult (47 years)
420	ENCFF198IBF+	rna	+	421	0.3		384	sum_sqrt	RNA:Right ventricle myocardium superior tissue male adult (60 years)
421	ENCFF198IBF-	rna	-	420	0.3		384	sum_sqrt	RNA:Right ventricle myocardium superior tissue male adult (60 years)
422	ENCFF565QRM+	rna	+	423	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (41 years)
423	ENCFF565QRM-	rna	-	422	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (41 years)
